"game_id","first","time_control_name","game_end_reason","winner","created_at","lexicon","initial_time_seconds","increment_seconds","rating_mode","max_overtime_minutes","game_duration_seconds"
10331,"domer8t8","blitz","STANDARD",0,2021-12-13 17:30:57,"CSW19",300,0,"RATED",1,218.374292135239
10332,"BetterBot","regular","STANDARD",0,2021-11-13 05:06:49,"CSW19",900,0,"CASUAL",1,961.60856294632
10333,"BetterBot","blitz",NA,NA,2021-11-29 06:27:27,"NWL20",300,0,"CASUAL",1,NA
10334,"BetterBot","blitz","STANDARD",1,2021-12-11 13:25:02,"CSW19",300,0,"RATED",1,314.439716100693
10335,"BetterBot","rapid",NA,NA,2021-12-19 05:06:48,"NWL20",660,0,"RATED",1,NA
10336,"EMC","regular",NA,NA,2021-11-10 23:07:27,"NWL20",900,0,"RATED",0,NA
10337,"MimiH","regular","STANDARD",0,2021-12-30 06:34:18,"CSW21",1260,0,"CASUAL",0,789.648914813995
10338,"BetterBot","regular","STANDARD",0,2021-11-26 07:00:01,"CSW19",1200,0,"RATED",1,910.692388057709
10339,"Super","regular",NA,NA,2021-12-25 19:53:20,"CSW19",1200,0,"RATED",1,NA
10340,"BetterBot","regular","STANDARD",1,2021-12-28 11:24:06,"CSW21",3600,0,"RATED",0,289.059655189514
10341,"davidavid","regular",NA,NA,2021-12-09 14:07:07,"CSW19",900,0,"RATED",5,NA
10342,"BetterBot","regular","STANDARD",0,2021-11-07 12:22:20,"CSW19",1200,0,"RATED",1,934.44473195076
10343,"BetterBot","ultrablitz","TIME",0,2021-11-08 02:31:30,"CSW19",60,0,"RATED",1,121.286497116089
10344,"BetterBot","rapid",NA,NA,2021-12-29 17:13:58,"CSW19",600,0,"RATED",1,NA
10345,"thyme","regular","STANDARD",0,2021-12-24 14:40:58,"CSW21",1200,0,"CASUAL",1,556.559265136719
10346,"BetterBot","regular",NA,NA,2021-11-24 13:24:59,"NWL20",1200,0,"RATED",1,NA
10347,"earth","regular","STANDARD",0,2021-11-10 09:18:16,"CSW19",1200,0,"CASUAL",1,204.185600996017
10348,"BetterBot","regular",NA,NA,2021-12-12 16:31:15,"CSW19",900,0,"RATED",1,NA
10349,"BetterBot","regular","STANDARD",1,2021-11-03 15:19:12,"CSW19",900,0,"RATED",5,519.773467063904
10350,"BetterBot","regular","STANDARD",1,2021-11-10 17:04:01,"CSW19",900,0,"CASUAL",1,295.304605007172
10351,"BetterBot","regular",NA,NA,2021-12-17 22:49:24,"CSW21",1200,0,"RATED",1,NA
10352,"GPeters","regular","STANDARD",0,2021-11-21 09:05:49,"CSW19",3600,0,"RATED",1,1163.36369299889
10353,"Spidervillain","regular","STANDARD",1,2021-11-25 14:48:21,"NWL20",1500,0,"RATED",1,1000.20574498177
10354,"cccc","regular","STANDARD",1,2021-11-25 01:16:09,"NWL20",1200,0,"RATED",1,833.141645908356
10355,"BetterBot","blitz","STANDARD",1,2021-12-26 21:49:41,"NWL20",300,0,"CASUAL",1,291.891576051712
10356,"Eloquent","regular","STANDARD",1,2021-12-13 05:44:12,"CSW19",1200,0,"CASUAL",2,360.598522186279
10357,"Eloquent","regular","STANDARD",1,2021-11-30 13:07:01,"CSW19",1200,0,"CASUAL",1,276.293995857239
10358,"BetterBot","regular",NA,NA,2021-12-07 00:12:43,"CSW19",1200,0,"RATED",1,NA
10359,"BetterBot","regular","STANDARD",1,2021-11-25 20:53:36,"NWL20",1200,0,"CASUAL",1,673.4244120121
10360,"BetterBot","regular",NA,NA,2021-11-12 13:43:37,"CSW19",900,0,"RATED",1,NA
10361,"BetterBot","regular",NA,NA,2022-01-01 11:49:30,"CSW19",1200,0,"RATED",10,NA
10362,"BetterBot","rapid","STANDARD",0,2021-12-08 15:55:46,"CSW19",660,0,"RATED",1,335.593005180359
10363,"Xerxes","regular","STANDARD",1,2021-11-15 20:53:04,"CSW19",900,0,"RATED",1,576.746361970901
10364,"jawedshamims","rapid","STANDARD",1,2021-12-22 17:10:49,"CSW19",600,0,"RATED",1,496.908393859863
10365,"BetterBot","regular",NA,NA,2021-11-04 07:15:16,"CSW19",1080,0,"RATED",1,NA
10366,"mizhubbard","regular","STANDARD",0,2021-11-10 05:34:05,"NWL20",900,0,"RATED",1,560.813147068024
10367,"EMC","regular","STANDARD",0,2021-11-11 19:03:11,"NWL20",900,0,"RATED",0,221.237060070038
10368,"BetterBot","rapid","STANDARD",1,2021-11-26 10:34:48,"CSW19",600,0,"RATED",1,422.877198934555
10369,"CornyG","regular",NA,NA,2021-12-07 21:25:19,"CSW19",1200,0,"RATED",1,NA
10370,"vince","regular","STANDARD",0,2021-12-18 02:49:42,"NWL20",1020,0,"CASUAL",1,437.294741868973
10371,"BetterBot","regular","STANDARD",0,2021-12-31 14:00:47,"CSW21",3600,0,"CASUAL",0,799.676219940186
10372,"BetterBot","regular","STANDARD",0,2021-12-01 06:51:38,"NWL20",900,0,"RATED",0,233.55655503273
10373,"BetterBot","regular","STANDARD",0,2021-12-31 20:48:06,"NWL18",1200,0,"RATED",1,502.538803815842
10374,"Eloquent","regular",NA,NA,2021-12-04 10:46:13,"CSW19",1200,0,"CASUAL",1,NA
10375,"BetterBot","regular","STANDARD",0,2021-11-14 04:35:57,"CSW19",1200,0,"RATED",0,201.541692972183
10376,"BetterBot","regular",NA,NA,2021-11-12 11:25:50,"CSW19",1200,0,"RATED",1,NA
10377,"BetterBot","ultrablitz","STANDARD",1,2021-11-15 04:50:44,"CSW19",60,0,"RATED",1,115.116209030151
10378,"BetterBot","regular","STANDARD",0,2021-12-11 18:08:33,"CSW21",1200,0,"RATED",1,243.959218025208
10379,"BetterBot","regular","RESIGNED",0,2021-11-19 06:03:14,"CSW19",1200,0,"RATED",0,579.371546030045
10380,"Churrrro","blitz","STANDARD",1,2021-12-05 21:34:35,"NWL20",300,0,"CASUAL",1,341.171296834946
10381,"BetterBot","blitz","STANDARD",0,2021-12-05 23:42:51,"NWL20",300,0,"CASUAL",1,203.788496017456
10382,"BetterBot","rapid","STANDARD",1,2021-12-11 19:55:44,"NWL20",660,0,"RATED",1,156.358099937439
10383,"BetterBot","ultrablitz","TIME",0,2021-11-03 05:11:40,"CSW19",60,0,"RATED",1,121.058244943619
10384,"Baphead","regular","STANDARD",1,2021-12-16 20:29:12,"CSW21",1200,0,"RATED",1,1014.61504292488
10385,"BetterBot","regular",NA,NA,2021-11-29 23:48:36,"CSW19",1200,0,"RATED",1,NA
10386,"BetterBot","regular",NA,NA,2021-12-29 14:15:54,"CSW19",1080,0,"RATED",1,NA
10387,"BetterBot","ultrablitz","STANDARD",-1,2021-11-16 19:43:42,"CSW19",60,0,"RATED",1,115.697149991989
10388,"BetterBot","rapid","STANDARD",1,2021-12-11 19:02:13,"CSW19",600,0,"RATED",1,410.000316143036
10389,"BetterBot","regular",NA,NA,2021-11-14 18:01:29,"NWL20",1200,0,"RATED",1,NA
10390,"Churrrro","blitz",NA,NA,2021-11-19 06:06:15,"NWL20",300,0,"CASUAL",1,NA
10391,"Torquayfan2303","rapid","STANDARD",0,2021-12-11 21:06:19,"CSW19",660,0,"RATED",1,393.184724092484
10392,"BetterBot","regular","STANDARD",0,2021-11-14 02:33:10,"CSW19",900,0,"RATED",1,504.543632984161
10393,"rcg","blitz","STANDARD",1,2021-11-23 04:17:34,"NWL20",300,0,"CASUAL",1,260.274965047836
10394,"OnTheHop","regular","STANDARD",0,2021-11-08 20:01:42,"NWL20",1200,0,"RATED",1,414.49333691597
10395,"BetterBot","regular",NA,NA,2021-12-14 21:27:59,"NWL20",1200,0,"RATED",1,NA
10396,"Anita","regular","STANDARD",0,2021-12-06 16:12:57,"NWL20",1200,0,"RATED",1,322.754229068756
10397,"BetterBot","regular",NA,NA,2021-12-22 19:24:27,"CSW19",1200,0,"RATED",1,NA
10398,"Rbwingi","regular","STANDARD",1,2021-12-08 01:15:35,"CSW19",1200,0,"RATED",1,671.701485872269
10399,"joelnathanael","rapid","RESIGNED",0,2021-11-09 20:14:42,"CSW19",600,0,"RATED",1,233.657563209534
10400,"Kavindu","regular",NA,NA,2021-11-12 14:03:25,"CSW19",900,0,"RATED",1,NA
10401,"BetterBot","regular",NA,NA,2021-12-01 05:00:46,"NWL20",900,0,"RATED",0,NA
10402,"BetterBot","rapid","STANDARD",1,2021-11-29 14:18:48,"CSW19",600,0,"RATED",1,322.512176990509
10403,"Churrrro","blitz","CONSECUTIVE_ZEROES",1,2021-12-03 04:56:21,"NWL20",300,0,"CASUAL",1,352.842209815979
10404,"freebritney","rapid",NA,NA,2021-12-07 05:10:25,"NWL20",480,0,"RATED",1,NA
10405,"BetterBot","blitz","STANDARD",0,2021-11-22 20:42:41,"NWL20",300,0,"CASUAL",1,238.823221921921
10406,"rcg","blitz","STANDARD",1,2021-11-22 20:18:29,"NWL20",300,0,"CASUAL",1,308.632253885269
10407,"Torquayfan2303","rapid","STANDARD",0,2021-12-23 13:36:23,"CSW19",660,0,"RATED",1,307.478900909424
10408,"BetterBot","regular","STANDARD",1,2021-11-05 20:09:55,"NWL20",1200,0,"RATED",1,343.048682928085
10409,"BetterBot","regular","STANDARD",0,2021-12-20 18:29:46,"NWL20",1020,0,"CASUAL",1,732.24362206459
10410,"CornyG","regular",NA,NA,2021-11-04 14:46:09,"CSW19",1200,0,"RATED",1,NA
10411,"Eloquent","regular","STANDARD",0,2021-11-26 19:09:04,"CSW19",1200,0,"CASUAL",1,241.066676139832
10412,"BetterBot","regular","STANDARD",0,2021-12-14 08:26:49,"NWL18",2700,0,"RATED",1,726.434706926346
10413,"BetterBot","regular",NA,NA,2021-12-21 01:04:04,"CSW19",1200,0,"CASUAL",2,NA
10414,"BetterBot","regular","STANDARD",0,2021-12-22 17:27:40,"NWL20",1200,0,"RATED",1,364.22576713562
10415,"rcg","blitz","TIME",0,2021-12-25 04:03:51,"NWL20",300,0,"CASUAL",1,362.325577974319
10416,"BetterBot","regular","STANDARD",0,2021-12-28 05:26:23,"CSW21",1200,0,"RATED",10,481.03497004509
10417,"BetterBot","regular","STANDARD",1,2021-11-26 04:19:00,"NWL20",1200,0,"RATED",1,1022.6733109951
10418,"heyitsOlive","regular","STANDARD",1,2021-12-18 05:30:52,"CSW21",1200,0,"RATED",1,842.046951055527
10419,"BetterBot","regular","STANDARD",0,2021-11-10 09:34:37,"CSW19",900,0,"RATED",1,401.125700950623
10420,"BetterBot","regular","STANDARD",0,2021-12-28 22:04:34,"CSW19",1200,0,"CASUAL",2,382.276347160339
10421,"BetterBot","regular",NA,NA,2021-12-10 15:40:59,"CSW19",900,0,"CASUAL",1,NA
10422,"truthmane","regular","STANDARD",1,2021-12-06 18:51:40,"NWL20",1500,3,"RATED",0,312.134621858597
10423,"BetterBot","regular","STANDARD",0,2021-11-19 15:17:34,"CSW19",1200,0,"RATED",1,916.861148118973
10424,"BetterBot","regular","STANDARD",0,2021-12-31 04:46:05,"CSW21",1200,0,"CASUAL",1,829.065648794174
10425,"BetterBot","regular","STANDARD",0,2021-11-28 04:37:01,"CSW19",900,0,"RATED",1,584.144016027451
10426,"blitztkr","regular","STANDARD",0,2021-11-04 07:01:45,"CSW19",900,0,"RATED",1,616.891345977783
10427,"BetterBot","regular",NA,NA,2021-12-21 19:10:12,"NWL20",1200,0,"RATED",1,NA
10428,"BetterBot","regular","STANDARD",1,2021-12-19 09:17:58,"CSW19",900,0,"RATED",5,660.63193488121
10429,"BetterBot","regular","STANDARD",0,2021-11-17 22:32:13,"NWL20",900,0,"RATED",1,740.046093940735
10430,"BetterBot","regular","STANDARD",0,2021-12-16 04:07:35,"CSW21",900,0,"RATED",10,325.952991008759
10431,"ballarat","regular","STANDARD",0,2021-12-21 00:47:41,"NWL20",900,0,"RATED",1,872.89536190033
10432,"EUJI_PBC2037","regular","STANDARD",0,2021-12-28 06:12:22,"CSW21",900,0,"RATED",1,231.331203937531
10433,"BetterBot","rapid","STANDARD",0,2021-12-17 09:57:55,"CSW19",660,0,"RATED",1,632.605939865112
10434,"BetterBot","blitz","STANDARD",0,2021-11-23 21:28:40,"NWL20",300,0,"CASUAL",1,222.911075115204
10435,"BetterBot","regular","STANDARD",1,2021-12-09 11:12:53,"CSW19",1200,0,"CASUAL",1,300.120009899139
10436,"JamCam","regular","STANDARD",1,2021-11-09 04:50:04,"CSW19",3600,0,"RATED",10,2045.48329114914
10437,"Soybadz01","regular","STANDARD",1,2021-11-09 13:15:38,"CSW19",900,0,"RATED",1,290.122935056686
10438,"BetterBot","regular","STANDARD",1,2021-12-29 00:52:22,"CSW19",1200,0,"CASUAL",2,421.11745095253
10439,"BetterBot","regular",NA,NA,2021-11-23 08:23:30,"CSW19",900,0,"RATED",1,NA
10440,"BetterBot","regular","STANDARD",0,2021-12-04 10:22:49,"NWL20",3600,0,"RATED",1,1425.63346290588
10441,"shaila","regular",NA,NA,2021-11-14 15:46:48,"CSW19",900,0,"RATED",1,NA
10442,"BetterBot","regular","STANDARD",1,2021-12-23 17:20:59,"NWL20",1200,0,"RATED",1,1093.40086293221
10443,"BetterBot","regular","STANDARD",1,2021-11-29 22:02:33,"NWL20",1500,0,"CASUAL",1,633.89834690094
10444,"BenPatterson","regular","STANDARD",0,2022-01-01 09:42:34,"CSW21",1200,0,"RATED",1,681.32937502861
10445,"wawayaya","regular","STANDARD",0,2021-11-27 09:01:51,"CSW19",900,0,"RATED",1,497.362863063812
10446,"BetterBot","regular",NA,NA,2021-12-27 06:28:43,"NWL20",1200,0,"RATED",1,NA
10447,"WordyPop","regular","STANDARD",0,2021-11-23 07:15:56,"NWL20",3600,0,"RATED",1,1366.66517019272
10448,"BetterBot","regular","STANDARD",0,2021-12-13 07:42:09,"CSW21",1020,0,"RATED",1,160.040457963943
10449,"rcg","blitz","STANDARD",1,2021-12-21 16:56:01,"NWL20",300,0,"CASUAL",1,323.759132146835
10450,"BetterBot","regular",NA,NA,2021-12-09 03:02:18,"CSW19",1200,0,"RATED",1,NA
10451,"BetterBot","rapid","STANDARD",1,2021-11-26 00:05:39,"CSW19",780,0,"RATED",1,397.360028982162
10452,"BetterBot","regular","STANDARD",0,2021-11-19 21:43:30,"NWL20",900,0,"RATED",1,623.472369909286
10453,"BetterBot","blitz","STANDARD",0,2021-12-04 02:46:51,"NWL20",300,0,"CASUAL",1,251.504557132721
10454,"depoa","regular","STANDARD",0,2021-11-03 05:55:58,"CSW19",1200,0,"CASUAL",1,630.566471815109
10455,"BetterBot","blitz","STANDARD",0,2021-12-28 12:16:06,"CSW19",300,0,"RATED",1,151.468324899673
10456,"Eloquent","regular",NA,NA,2021-12-21 05:03:15,"CSW19",1200,0,"CASUAL",2,NA
10457,"dezinga","regular","STANDARD",1,2021-11-08 08:28:00,"CSW19",1200,0,"RATED",1,346.838915109634
10458,"BetterBot","regular","STANDARD",1,2021-11-15 02:24:07,"NWL20",1200,0,"RATED",1,976.429146051407
10459,"BetterBot","regular","STANDARD",1,2021-11-06 16:54:45,"NWL20",900,0,"RATED",1,401.040339946747
10460,"BetterBot","regular","STANDARD",1,2021-12-07 03:40:56,"CSW21",1440,0,"RATED",1,407.204449176788
10461,"BetterBot","regular","STANDARD",0,2021-12-22 10:25:53,"CSW19",1200,0,"CASUAL",2,441.227038860321
10462,"BetterBot","regular","STANDARD",0,2021-11-17 21:02:36,"NWL20",1200,0,"RATED",1,305.455100059509
10463,"BetterBot","rapid","STANDARD",1,2021-12-17 15:46:49,"CSW21",420,0,"RATED",1,130.151076078415
10464,"Eloquent","regular","STANDARD",1,2021-12-13 00:55:24,"CSW19",1200,0,"CASUAL",2,588.055776119232
10465,"BetterBot","blitz","STANDARD",1,2021-11-17 19:28:59,"NWL20",300,0,"CASUAL",1,269.753037929535
10466,"Eloquent","regular","STANDARD",1,2021-12-04 10:23:03,"CSW19",1200,0,"CASUAL",1,305.825176954269
10467,"BetterBot","regular",NA,NA,2021-11-02 05:22:04,"CSW19",900,0,"CASUAL",1,NA
10468,"BetterBot","regular","STANDARD",0,2021-11-06 12:16:04,"CSW19",840,0,"CASUAL",1,535.273798942566
10469,"BetterBot","regular","STANDARD",0,2021-11-15 13:21:38,"CSW19",1200,0,"RATED",1,335.843065977097
10470,"ZeMing","regular","STANDARD",1,2021-12-20 13:25:17,"CSW21",1200,0,"RATED",1,295.132655143738
10471,"Eloquent","regular","STANDARD",0,2021-12-04 16:08:02,"CSW19",1200,0,"CASUAL",1,319.2436439991
10472,"PrimordialOne","rapid","STANDARD",0,2021-12-06 14:35:14,"CSW21",600,0,"RATED",1,458.055855989456
10473,"Churrrro","blitz","STANDARD",0,2021-12-03 02:28:55,"NWL20",300,0,"CASUAL",1,358.348145961761
10474,"BetterBot","blitz","STANDARD",0,2021-11-19 21:21:23,"NWL20",300,0,"CASUAL",1,358.027564048767
10475,"BetterBot","regular","STANDARD",1,2021-11-28 01:21:38,"CSW19",900,0,"RATED",1,475.416217803955
10476,"BetterBot","regular","STANDARD",1,2021-11-19 22:56:19,"CSW19",900,0,"RATED",1,681.726031064987
10477,"Churrrro","blitz",NA,NA,2021-12-02 02:07:07,"NWL20",300,0,"RATED",1,NA
10478,"rcg","blitz",NA,NA,2021-12-21 23:42:21,"NWL20",300,0,"CASUAL",1,NA
10479,"Akiff","rapid","STANDARD",1,2021-11-14 08:53:02,"CSW19",540,0,"RATED",1,401.589709997177
10480,"BetterBot","ultrablitz","TIME",0,2021-11-16 15:53:58,"CSW19",60,0,"RATED",1,120.666969060898
10481,"Amadeus","regular","STANDARD",1,2021-12-12 00:55:03,"CSW19",1500,0,"CASUAL",1,1192.13101696968
10482,"marvin","ultrablitz","TIME",0,2021-11-02 03:50:28,"CSW19",60,0,"RATED",1,120.990737915039
10483,"Churrrro","blitz","STANDARD",1,2021-11-21 05:10:53,"NWL20",300,0,"CASUAL",1,300.7310090065
10484,"Eloquent","regular","STANDARD",1,2021-12-26 19:05:45,"CSW19",1200,0,"CASUAL",2,488.342180013657
10485,"marvin","ultrablitz","STANDARD",0,2021-11-23 13:32:08,"CSW19",60,0,"RATED",1,111.52404499054
10486,"Dinuli","regular",NA,NA,2021-12-25 10:45:43,"CSW19",900,0,"RATED",1,NA
10487,"rcg","blitz",NA,NA,2021-11-22 01:40:47,"NWL20",300,0,"CASUAL",1,NA
10488,"BetterBot","ultrablitz","STANDARD",0,2021-11-02 15:30:19,"CSW19",60,0,"RATED",1,120.225815057755
10489,"HashamHadi","regular","STANDARD",1,2021-11-05 14:33:42,"CSW19",840,0,"CASUAL",1,233.868547916412
10490,"BetterBot","blitz","TIME",0,2021-11-14 19:47:18,"NWL20",300,0,"CASUAL",1,361.103477954865
10491,"kyjo55555","regular",NA,NA,2021-11-12 18:25:59,"NWL20",1200,0,"CASUAL",1,NA
10492,"BetterBot","regular",NA,NA,2021-12-15 22:33:35,"CSW19",1500,0,"CASUAL",1,NA
10493,"BetterBot","regular",NA,NA,2021-12-07 13:10:55,"CSW21",1200,0,"RATED",1,NA
10494,"Churrrro","blitz","STANDARD",0,2021-12-06 23:00:16,"NWL20",300,0,"CASUAL",1,334.946045875549
10495,"BetterBot","blitz","STANDARD",0,2021-11-25 20:10:33,"NWL20",300,0,"CASUAL",1,357.972795963287
10496,"Crookshanks","regular",NA,NA,2021-12-20 07:39:45,"CSW21",1200,0,"RATED",10,NA
10497,"BetterBot","regular","STANDARD",1,2021-11-13 21:44:10,"NWL20",1200,0,"RATED",1,697.603615045547
10498,"BetterBot","regular","STANDARD",0,2021-12-04 22:24:10,"NWL20",1200,0,"RATED",1,722.509371995926
10499,"bensmum","rapid","STANDARD",0,2021-12-01 21:22:02,"CSW19",660,0,"RATED",1,318.085880994797
10500,"doobie","regular",NA,NA,2021-11-25 05:04:14,"NWL20",1200,0,"RATED",1,NA
10501,"BetterBot","blitz","STANDARD",0,2021-12-11 21:04:07,"CSW19",300,0,"RATED",1,203.61603307724
10502,"AWFUL","ultrablitz",NA,NA,2021-12-08 10:57:51,"CSW19",30,5,"RATED",0,NA
10503,"wawayaya","rapid",NA,NA,2021-11-07 02:15:06,"CSW19",780,0,"RATED",1,NA
10504,"dezinga","regular","STANDARD",1,2021-12-29 01:31:52,"CSW21",1200,0,"RATED",1,268.244838953018
10505,"franvi","regular","STANDARD",0,2021-11-30 18:50:48,"CSW19",1200,0,"RATED",10,201.258723974228
10506,"BetterBot","regular","STANDARD",1,2021-12-28 09:33:35,"NWL20",1200,0,"RATED",1,343.90304017067
10507,"Eloquent","regular","STANDARD",1,2021-12-18 14:43:07,"CSW19",1200,0,"CASUAL",2,332.522444963455
10508,"riverquean","regular",NA,NA,2021-12-28 09:41:10,"NWL18",2700,0,"RATED",1,NA
10509,"BetterBot","regular","STANDARD",0,2021-11-11 03:12:48,"NWL18",1140,0,"RATED",1,661.888992071152
10510,"BetterBot","regular","STANDARD",0,2021-12-18 21:37:43,"NWL20",900,0,"RATED",1,511.267090082169
10511,"BetterBot","regular","STANDARD",0,2021-12-08 12:37:38,"CSW19",900,0,"CASUAL",1,200.221416950226
10512,"rcg","blitz",NA,NA,2021-11-27 06:36:03,"NWL20",300,0,"CASUAL",1,NA
10513,"BetterBot","regular","STANDARD",0,2021-11-28 10:04:14,"CSW19",3600,0,"CASUAL",1,524.308554172516
10514,"BetterBot","regular","STANDARD",0,2021-12-20 20:17:51,"CSW19",1200,0,"RATED",1,165.72844004631
10515,"BetterBot","regular",NA,NA,2021-12-24 21:57:30,"CSW19",1200,0,"RATED",1,NA
10516,"lindawolk","regular","TIME",0,2021-12-11 22:22:43,"NWL20",3600,0,"RATED",0,3601.32126498222
10517,"Churrrro","blitz","STANDARD",0,2021-11-21 01:03:30,"NWL20",300,0,"CASUAL",1,287.585577011108
10518,"BetterBot","regular","STANDARD",1,2021-12-16 00:12:12,"NWL20",1200,0,"CASUAL",1,474.247365951538
10519,"BetterBot","regular","RESIGNED",0,2021-12-21 18:37:47,"CSW21",1200,0,"RATED",1,462.446749925613
10520,"BetterBot","regular","STANDARD",1,2021-12-24 12:23:20,"CSW19",1200,0,"CASUAL",2,330.373182058334
10521,"mcqueen","regular","STANDARD",1,2021-11-10 01:06:17,"NWL20",900,0,"RATED",1,260.476676940918
10522,"Alex1959","regular","STANDARD",1,2022-01-01 02:48:38,"CSW19",1200,0,"CASUAL",1,435.464077949524
10523,"BetterBot","regular",NA,NA,2021-11-14 11:42:47,"CSW19",1200,0,"RATED",1,NA
10524,"BetterBot","regular","STANDARD",1,2021-12-11 07:58:11,"CSW19",1200,0,"RATED",1,954.077063083649
10525,"BetterBot","regular","STANDARD",0,2021-12-20 04:16:04,"CSW21",1200,0,"CASUAL",1,777.070410966873
10526,"Emeryz","regular","STANDARD",1,2021-11-08 13:07:11,"CSW19",1800,0,"RATED",1,1416.1300110817
10527,"BetterBot","blitz","STANDARD",1,2021-11-21 08:05:38,"NWL20",300,0,"CASUAL",1,349.514134883881
10528,"Churrrro","blitz",NA,NA,2021-11-26 05:19:09,"NWL20",300,0,"CASUAL",1,NA
10529,"BetterBot","blitz","STANDARD",1,2021-11-28 02:22:58,"NWL20",300,0,"CASUAL",1,285.401751041412
10530,"otisaword","regular","STANDARD",0,2021-12-22 17:24:37,"CSW21",1200,0,"RATED",1,991.479808092117
10531,"BetterBot","regular","STANDARD",0,2021-12-18 20:34:39,"CSW19",1200,0,"RATED",1,179.537746191025
10532,"BetterBot","regular",NA,NA,2021-12-27 00:47:40,"NWL20",1200,0,"RATED",1,NA
10533,"BetterBot","rapid","STANDARD",1,2021-12-12 04:42:51,"NWL20",660,0,"RATED",1,257.277842998505
10534,"BetterBot","regular",NA,NA,2021-11-25 22:46:51,"CSW19",900,0,"RATED",5,NA
10535,"Eloquent","regular","STANDARD",1,2021-11-23 13:11:01,"CSW19",1200,0,"CASUAL",1,363.933423042297
10536,"Churrrro","blitz","STANDARD",1,2021-12-07 02:18:40,"NWL20",300,0,"CASUAL",1,260.714097976685
10537,"BetterBot","regular","STANDARD",0,2021-12-08 13:26:57,"CSW19",900,0,"RATED",3,152.267366886139
10538,"Vinesh","rapid","STANDARD",0,2021-11-16 20:23:58,"CSW19",780,0,"CASUAL",1,494.926606893539
10539,"BetterBot","blitz","STANDARD",0,2021-11-23 03:03:35,"NWL20",300,0,"CASUAL",1,183.089416980743
10540,"BetterBot","regular",NA,NA,2021-11-11 06:58:23,"NWL20",900,0,"RATED",0,NA
10541,"gppa","regular",NA,NA,2021-11-22 23:49:21,"NWL20",1200,0,"RATED",2,NA
10542,"BetterBot","regular","STANDARD",0,2021-11-15 10:43:43,"NWL20",1200,0,"CASUAL",1,679.808333873749
10543,"BetterBot","rapid",NA,NA,2021-12-19 04:25:17,"NWL20",660,0,"RATED",1,NA
10544,"BetterBot","regular","STANDARD",1,2021-12-23 13:30:17,"CSW19",1200,0,"CASUAL",2,655.482048034668
10545,"MYJTehx","regular","STANDARD",0,2021-11-10 14:02:16,"CSW19",900,0,"RATED",1,599.276236057281
10546,"BetterBot","regular","STANDARD",0,2021-11-12 11:17:51,"CSW19",1200,0,"RATED",1,233.227744102478
10547,"jellybeanshake","regular","RESIGNED",0,2021-12-19 05:38:38,"NWL20",2100,0,"CASUAL",1,1034.8033759594
10548,"BetterBot","regular","STANDARD",0,2021-11-24 23:07:12,"NWL20",1200,0,"RATED",1,1143.39867782593
10549,"rcg","blitz","STANDARD",1,2021-12-20 05:44:26,"NWL20",300,0,"CASUAL",1,356.613881826401
10550,"BetterBot","regular","STANDARD",1,2021-12-18 16:56:54,"CSW19",1200,0,"RATED",10,739.301301956177
10551,"marvin","ultrablitz","TIME",0,2021-11-23 05:42:55,"CSW19",60,0,"RATED",1,121.665491819382
10552,"BetterBot","regular","STANDARD",1,2021-11-02 07:27:19,"CSW19",1200,0,"CASUAL",1,262.10165309906
10553,"BetterBot","rapid","STANDARD",1,2021-11-18 17:06:14,"CSW19",600,0,"RATED",1,306.23307299614
10554,"Super","regular","STANDARD",1,2021-12-25 21:05:34,"CSW19",1200,0,"RATED",1,140.949909925461
10555,"BetterBot","regular","STANDARD",1,2021-12-15 07:13:25,"CSW19",1200,0,"CASUAL",2,355.15309715271
10556,"marvin","ultrablitz",NA,NA,2021-11-07 03:33:00,"CSW19",60,0,"RATED",1,NA
10557,"domer8t8","blitz","STANDARD",0,2021-12-13 17:22:57,"CSW19",300,0,"RATED",1,143.101816177368
10558,"athgr","rapid",NA,NA,2021-11-17 20:34:15,"NWL20",600,0,"CASUAL",1,NA
10559,"BetterBot","regular","STANDARD",1,2021-12-28 07:25:05,"NWL20",1200,0,"RATED",1,451.309211015701
10560,"BetterBot","regular","STANDARD",0,2021-11-14 13:36:29,"NWL20",1200,0,"RATED",1,475.207278966904
10561,"BetterBot","blitz","STANDARD",1,2021-12-18 14:07:42,"CSW21",300,0,"RATED",1,173.986382961273
10562,"lindawolk","regular","STANDARD",1,2021-11-27 08:36:37,"NWL20",3600,0,"RATED",0,2039.59320998192
10563,"Churrrro","blitz","RESIGNED",0,2021-11-23 20:54:00,"NWL20",300,0,"CASUAL",1,252.208317041397
10564,"BetterBot","regular",NA,NA,2021-12-05 09:13:08,"CSW19",1200,0,"CASUAL",1,NA
10565,"scaredy","rapid",NA,NA,2021-11-05 23:50:58,"NWL20",600,0,"RATED",1,NA
10566,"BetterBot","regular","STANDARD",1,2021-11-03 04:56:26,"NWL20",900,0,"RATED",0,267.14407992363
10567,"BetterBot","blitz",NA,NA,2021-12-18 19:15:57,"NWL20",300,0,"CASUAL",1,NA
10568,"dezinga","regular","STANDARD",1,2021-11-29 04:26:40,"CSW19",1200,0,"RATED",1,293.85862493515
10569,"BetterBot","ultrablitz",NA,NA,2021-11-05 05:42:27,"CSW19",60,0,"RATED",1,NA
10570,"BetterBot","regular",NA,NA,2021-12-20 02:55:10,"CSW21",1200,0,"RATED",10,NA
